 8634	 8905	  892	  620	  300	 8458	  410	 8221	
  765	 8858	 8852	 8257	 8877	 9406	 1227	   95	
  749	 8390	  206	 8476	  532	 9364	 9041	 8317	
 9338	 9011	 2210	  651	 8457	 8578	  879	  140	
 9230	  950	 1464	  408	 1327	 8204	 8957	   46	
  351	 9413	 8812	  937	 8426	 8230	 1110	 8293	
 9136	  634	  850	 8395	 8293	 1130	 8527	 8450	
 9195	 8383	 1228	  884	 8372	  281	  445	 8383	
 9073	  270	 1568	  271	 8525	  471	  457	 8550	
 8641	 1292	 8834	 8294	  129	  205	 8200	 8289	
 8921	 8962	 1388	  601	  278	  266	  285	 8516	
 9187	  195	 1420	 8479	  631	  789	 9506	 8720	
  704	  631	 8464	 8295	  296	 9232	   90	  244	
  613	 9356	 8668	  353	 8463	 9110	  129	  425	
 8370	  616	  581	   57	 8198	 8396	 9235	 8302	
 8714	  284	  968	  354	  625	 8255	 9229	  218	
   21	 9290	 8565	  128	 9397	 8456	   15	  572	
   45	 1394	 8970	 8459	  592	 8434	 9075	 8549	
 9236	  101	 2204	  395	  793	 8293	 8687	    6	
 8557	  572	  144	 8200	 8991	  292	 2232	  177	
  975	 8527	 8889	 8551	 8498	 8895	 8262	 8655	
    1	 8463	 9256	 8338	 9256	  291	  751	   63	
 8223	 1580	 9137	 8411	  586	 8468	 8973	 8457	
  441	  380	 8931	 8602	 9194	 8948	 2038	  665	
   92	 9025	  114	 8297	 8480	 8787	 9087	  208	
  204	  230	  718	    1	 1605	 9612	10481	   44	
   19	  174	  626	 8197	 8333	 8853	 8837	 8281	
 8345	  478	 1483	  567	 1142	 8537	 8267	 8524	
  746	  441	 8926	 8433	  234	 8486	 9586	 8650	
 8424	 9083	  586	 8388	 9266	 8825	  281	    6	
  423	   40	10139	 8376	 8303	 8369	   75	    3	
 8195	  900	  156	  207	 8731	  747	 1355	 8759	
 8408	 8542	 8288	  208	  242	 9122	  893	  349	
   40	 8753	  281	  525	 8512	 8567	  684	  374	
  742	 8383	  290	    5	 8442	  823	 8799	 8665	
  944	  542	10171	 8280	  187	 9536	  404	  515	
    7	  139	 8517	 8460	 9080	  465	 1136	   69	
  891	  659	 8986	 8832	 8472	 8540	 8320	 8741	
  551	  209	 8915	  178	   63	 8489	 8556	  203	
  774	 8408	 8856	  363	  472	   28	 9011	 8586	
 8591	 8778	  975	  374	 8203	 8280	   17	  420	
   51	  511	  609	 8262	  617	 9860	 8575	  167	
  833	 8836	  542	 8509	 8256	 8969	 8545	   98	
 8569	 8430	 1110	  135	  110	  287	  670	 8490	
 8919	   75	 2020	  560	 8389	    8	  749	  180	
 8296	 1035	  728	 8648	  621	 9719	   39	 8198	
   37	  396	 8607	 8318	 8258	 8791	 8420	  404	
 1288	  237	 8981	 8257	  920	 9043	 9026	 8193	
  137	 1509	 9259	 8296	  975	  238	 8545	 8461	
  287	 9319	   11	  516	 8722	  909	  199	 8279	
 8629	 8667	 8574	  156	 8535	  857	 8616	 8282	
 1040	 1082	 9038	 9139	 8272	 8531	 8281	 8436	
 8759	 8392	  549	  177	 9204	  457	 1819	  214	
 9604	 1216	  845	 8332	 8630	  962	  557	 8396	
 8614	  155	 8510	  523	  449	 8224	  429	  504	
 8778	 9029	  280	  836	 8866	  489	  913	    1	
 1228	   17	 9433	 8532	 8873	 8912	  469	  703	
